order_id,product_id,category_id,quantity,price_per_unit,total_profit
CA-fd951171,3eb1682e-6812-43e9-8cf2-619b23c72159,4,5,192.29,59.3
UK-15ada2d4,0e12c933-d08e-4a0d-bba0-87a443b761b7,3,4,82.73,49.08
UK-9c514516,57840132-f74d-4884-8470-4e84827f72a6,2,5,51.99,45.4
UK-066873fb,0e8f5c22-8a0f-43b3-afe5-a3a8cfc12922,1,5,172.06,13.4
UK-f632c635,aff7460f-d172-4e0c-9754-dd7c89013448,4,3,123.22,11.34
UK-75d170b8,bcd8d2ab-a03f-4500-aa4e-b9c536a326cc,4,5,41.14,40.4
CA-9896480c,632a5433-edc4-4d39-89d6-3a809eb14bde,2,4,108.15,24.8
AU-84ccb349,dbdc7776-7a21-4de2-bf56-4b29cbdb5b34,2,2,124.99,8.76
AU-b799178f,23570da1-e444-446d-a565-e3b33c55fc36,5,3,39.53,25.8
AU-eff97139,3b59952c-89a0-4d56-948a-4685dbeb6278,1,3,192.96,36.21
US-9ad667fd,17e6808c-12e4-4dcf-96c0-6ea1eb16d00c,2,2,120.11,21.2
US-3408290b,26b1312a-39a8-448b-859e-83c912aae412,2,4,127.08,49.6
UK-57ccaf2f,66f4cd6e-16ab-4657-b41c-fb9e933b74b9,3,3,127.02,35.04
UK-688da4e9,8e823332-8536-4f51-a538-b48cc867a894,1,4,70.5,55.12
UK-a289be5b,3a38cdf6-f7ea-44f4-8f38-309cec4aba35,1,4,66.8,37.12
CA-715a78c1,63578ea7-8138-414b-85a8-c0721eee19d5,1,4,153.51,46.44
IN-97cb513a,4437c59f-c20e-4193-a22c-9cf1a23a3242,4,1,134.27,6.31
IN-3ab07461,89c27ebe-96ec-493c-810c-cee1c28b0d12,2,1,117.01,7.64
IN-e1f7e4b9,b6147641-8378-4474-afdb-f3ee86d07a30,2,2,71.52,13.4
IN-820747f2,4c0f8f6b-684c-43ba-9bea-83c73613f011,1,2,179.33,8.94
IN-fb10f545,c3dfdbb9-80ed-43b5-8b21-ace1159f61fc,1,1,14.19,14.49
IN-fbe50e2e,f9a4fd0b-acc9-4a80-939e-31c87681e79d,4,4,163.99,51.56
US-55b548c3,c60e967b-332b-4342-bde5-54c60373d7ca,2,4,112.21,34.16
US-bafcc70e,c1a7d533-070a-478b-b872-133503206624,1,4,120.18,38.44
US-4b749129,1c7d423c-a912-480e-a720-17d160900900,2,3,65.92,14.91
IN-3df6c6af,96267166-1cd2-4edc-98c4-badca82ae7a2,5,5,156.56,26.6
IN-fe07df61,be15bcd4-1c8f-43cc-9752-e1adb2bff8da,1,1,85.54,7.2
IN-f4c43630,c60e967b-332b-4342-bde5-54c60373d7ca,2,2,115.12,17.08
US-63b7d7a4,484c4604-b9a3-4fa2-9873-491450352275,3,4,53.61,14.84
US-d2f1b3cd,84e09da9-f76e-4bc0-b9d2-615a19751387,4,2,21.27,24.8
US-147adf84,bcd8d2ab-a03f-4500-aa4e-b9c536a326cc,4,3,12.28,24.24
CA-32535946,fd56bd31-7995-464d-a50b-428dbabf42fe,3,2,158.78,29.72
CA-1750496d,c0ed6964-7a1d-453b-a754-03c3bd15a878,1,5,34.98,46.35
IN-361b952f,29631959-6301-4304-a77b-0ebde2e1afaa,4,1,163.18,3.81
IN-b7cd584b,79f65a5d-7413-42cb-a282-df88483ee9ad,4,4,64.98,23.52
IN-a6241227,0feee3a7-9eb6-4026-9141-ad4f327d11a3,1,1,114.1,3.74
US-8c2ec479,2fbc89f9-844b-4f91-a6db-0495866095fb,2,3,10.04,29.82
US-70e6d869,5373229a-ce2f-48d0-96b0-87228ab664d3,1,4,42.42,59.48
US-6fb46cc7,0905a2eb-84d5-4125-a853-9019f8bb9357,5,2,85.57,10.34
US-9c09a8b2,3f34c303-a754-4d4b-81d4-b5ab58dcc986,5,2,170.88,24.72
US-b7fa6ad0,07980f38-9132-4e71-bb3a-a59ae2fb954b,4,5,61.64,44.1
US-6fcee516,dc0398fb-6b7e-4e9b-9a32-5ef94a557cfc,3,1,159.72,6.93
US-1a5d2294,59085379-8a1b-4d2a-8372-0a3f0511836c,1,2,147.6,20.64
IN-c472f857,7a3d672a-1ea5-4cf2-b655-5d1e240d2fb8,5,5,99.76,74.45
IN-bdde5123,1dbce188-d9ab-4274-9204-316301b2f333,3,3,11.33,30.18
IN-7038b45d,6a0f24d3-d456-43c0-9f59-909dfd2a5d26,3,5,21.14,17.0
CA-b0f29be2,444745a1-595a-4c82-b023-b987a37774a5,5,2,196.62,18.76
CA-34c96538,a561e3cd-98a3-411e-8a25-92769c3eeb1e,2,4,140.15,35.28
CA-79901972,37de3757-173e-45d5-9925-d08abd21fcee,5,5,153.54,30.9
CA-948dae61,803412cd-4914-482a-a494-6daedad3072a,5,3,41.13,8.82
CA-1a3677fb,9809381f-cd0a-42a7-b7bb-7516d636eff4,4,3,33.99,24.06
CA-57eb7c6b,84786da4-92b4-49ac-b021-189fc19285b1,2,3,196.45,26.01
UK-fcb8a7d1,4b10580c-e3db-4e1f-9d8d-a73b0ee36fa6,5,5,76.05,50.5
UK-25fa134a,6b5b89c7-ba63-447c-97ad-750c5accf3fb,4,3,159.2,44.37
US-a050cf65,22f4183b-fbc6-45c7-ba53-ee5f802d9e01,4,3,145.09,7.29
UK-ec1558fe,4beb6164-4a0a-4866-b53e-d29acce89422,1,3,41.79,9.39
UK-6afd8ee0,873bbef3-2792-4ae6-b7da-eca3b34266c5,4,3,139.8,43.23
UK-8b5ea28f,ea76794c-7cd4-481e-9278-b6c3ee5b5d66,4,3,149.69,42.39
CA-bad6f4df,2bafffcf-5c76-4dcf-b034-b41f6417d2b3,4,3,120.92,39.75
CA-c01ea836,d6ed5f16-b8e4-4424-b82d-0e77ce0bc210,5,5,82.23,13.85
UK-c1dfb506,89c27ebe-96ec-493c-810c-cee1c28b0d12,2,5,97.24,38.2
UK-60965f7b,dfea2b27-125a-4b8e-a48f-b64aa4510d18,5,5,84.04,31.15
IN-347c6cc1,3102e3e5-267a-4a2f-be9c-9e8225b68211,4,2,49.81,23.68
AU-2b9fd863,ec9e16f3-8462-4056-b8ed-7b2cfa2efb7b,1,1,66.52,8.04
AU-0aa74dbf,b201260b-f4a3-4fdb-a87f-c71b7364cf86,4,4,143.57,16.6
AU-fb1762a6,033dafa8-13de-446a-94c7-27c5f9543b7b,4,4,189.53,13.88
AU-3d1c5ad1,73798323-a3ab-43c4-8faf-b2de2c57afcb,2,3,23.56,24.57
AU-de6887d3,d784a256-4d40-4769-887f-af5646b3326b,5,3,164.17,40.29
AU-24e35dee,5373229a-ce2f-48d0-96b0-87228ab664d3,1,1,160.16,14.87
UK-4587d091,bc3deb18-eed5-4135-8855-532d2f576080,3,2,26.84,6.2
AU-a6485e5c,914eedcd-3bc3-45e9-9845-828396821eb8,2,5,168.22,27.25
US-0a37a654,3f7ee9d3-26e2-4339-a584-b08c64fba62b,5,3,102.94,20.85
IN-5efa72a6,c25d90e8-fd1f-4bc4-9f9d-1c77015cd576,3,3,65.35,30.63
AU-2ed9263f,48d6237c-39aa-449c-8e0f-4782d265f12b,3,5,128.84,33.0
UK-5c995c32,dc1fef52-75d0-4aea-8471-d93346ef71ea,1,4,183.76,30.28
UK-8fa1769d,263f7ff9-4cb1-4036-8ad7-979779be7a0e,3,4,86.56,44.8
UK-9afdbd97,19ae57c1-8a40-41bf-9516-f695ad181e84,1,4,53.37,48.8
UK-922452a8,72a2a069-5fd7-49c6-9246-9ce21b32fbc1,2,3,32.42,37.35
US-49bd0a86,f8dc2ac3-9738-49ec-a8e7-f61a291dbba9,2,4,153.0,12.0
UK-1ee94836,0603c294-9674-43f5-b640-5e01ea5ecdb8,4,2,109.42,26.98
UK-a40824de,65cff659-5db1-4f87-8ec0-a94e17bec36d,1,2,185.16,4.5
UK-96c7bc2a,5d340a90-fce3-446f-8c80-d2264129303f,2,4,51.89,14.12
IN-7514809e,75968640-c4ea-4314-a363-8145d40750ad,4,2,30.17,18.14
IN-808ac67c,a92b832c-0ab0-4fd9-a883-0d61f15bb38a,4,5,111.75,26.9
IN-25e091d8,2a00382e-2e33-459d-b77a-c4a66565f2ed,2,5,198.52,44.1
UK-99fe9045,494d291d-1bdd-4f62-93fa-deb3224d34d9,2,5,136.54,44.1
CA-5028bef0,bb28257d-c56a-462f-b8b1-af33443cb9de,3,4,185.39,43.36
US-74714ad9,c31a20b7-0deb-44ad-92eb-dc3c52fa01c3,2,3,59.08,23.19
US-f85d220e,e01fd9cf-c66a-4327-975f-8a9521d5d0d8,2,4,145.67,42.6
IN-1c2681ee,c8368472-d5cf-4257-84ca-3d84e6631f7f,3,3,130.71,33.69
AU-93482395,bd9f3f36-407f-40be-9183-4f02d7470f6f,3,2,108.0,17.76
AU-5ce778b5,173793a9-8276-434b-8c8d-7989ba8c7af9,1,5,68.02,56.05
AU-dceb3691,fc2f2617-4c2c-43d7-ab0e-3ede5d9fa0a8,1,1,177.68,5.12
US-4e8ac14c,484c4604-b9a3-4fa2-9873-491450352275,3,1,28.39,3.71
CA-2339dab1,fedc5b23-4594-402f-8ff6-d954d9108638,1,1,71.06,11.19
CA-ebb99b48,f988d314-c068-475f-98eb-3a6e2d05f58e,4,3,124.46,33.03
AU-ca1c74d9,8ffd6055-54b2-48c7-a549-f1e9c9918dcd,3,5,69.54,26.6
IN-0ba46a01,4b180809-e2a0-4661-b2f9-866e62093c30,2,2,58.19,26.3
US-921a5dbc,bb0a5991-b560-4bac-953a-02a735079bb6,1,1,126.5,4.18
US-5e096e4d,a4d0713f-20cb-4e9d-b455-31fa8dcdcc1f,1,4,130.38,54.68
US-894b8a02,4b180809-e2a0-4661-b2f9-866e62093c30,2,2,33.37,26.3
US-4d3c8aaf,144cd970-d2e2-4570-8760-01127ff03a93,3,5,98.5,50.6
US-6a6e9841,cddebb86-581a-4a19-b1e1-2454518cd78f,5,4,32.52,51.8
CA-2295dccc,a0e6a01d-fafe-4c32-93c0-66215bcad7bc,5,1,185.05,14.74
CA-d0c78e0b,8b543a60-8f0c-478f-aad7-de7a0dc4e8e9,2,2,44.66,25.84
IN-690fa753,803412cd-4914-482a-a494-6daedad3072a,5,5,16.62,14.7
IN-15705bbc,eb124797-59c8-4010-bd03-e4179a90ddb0,5,2,112.76,10.88
IN-46642483,469cf956-6b74-4c5e-9c46-c411dcbd0826,2,4,153.14,25.28
US-b71cce78,5eb5e438-1908-4fc4-8e63-5ae3fc49afe4,5,2,132.78,22.58
US-c2296799,69d228d0-7dbd-40b8-8148-fcdc096738a2,1,2,33.01,20.8
US-556abbe3,9c149817-32da-4419-8039-ce1b0a9a0123,2,3,122.78,33.75
US-36751446,26773b9d-dd3f-4fc3-9594-76490f2e2efe,4,3,153.56,18.9
US-4cf5f859,1817db5e-e209-4652-a60b-7b78cfbd524d,4,3,25.81,35.85
US-a2e0b711,967a8cdd-cf27-4fcd-8284-4b76c2a9a1d9,1,2,46.34,10.36
US-c6db336f,2d6badf7-9c95-4090-bf35-1b5122f5275c,1,5,33.15,23.95
AU-aaada8b5,98be96bf-586a-4362-bb43-457acc03ebd4,5,5,171.15,34.85
AU-99cd2c60,79c1170e-02b3-4e0a-834a-ba254ce8999e,5,3,46.11,33.33
AU-01939cf3,5d340a90-fce3-446f-8c80-d2264129303f,2,1,182.49,3.53
CA-6686bcc3,71b4284a-f75c-4bae-937e-070fb8abdb5a,3,1,145.23,13.46
CA-5106ea7a,e3d8df0e-2456-4c2d-8edd-0c735b8ae90c,2,4,68.52,58.52
CA-d86d8f73,bcd8d2ab-a03f-4500-aa4e-b9c536a326cc,4,3,151.23,24.24
IN-eca74de5,3c0c35d5-f253-4191-abb5-7608c8d5f090,1,3,168.38,39.84
IN-bacfa6e1,cfa945f3-3d3d-436f-a098-fc798e176956,1,4,130.22,50.84
IN-390266b7,4746ef98-87bd-4762-b37a-daaef370816f,2,4,15.26,19.4
UK-df18ea85,484c4604-b9a3-4fa2-9873-491450352275,3,5,173.17,18.55
UK-638bcf44,c80677f6-db4f-4f18-827e-db05904952df,4,3,118.45,30.9
AU-c8f13a82,c81b6203-5210-4148-8d82-ab1b9ecd29d8,5,4,132.62,40.0
AU-1e882624,90c83eb4-ef2b-4a92-8352-aed8831b09db,5,3,67.53,22.95
US-9c9a1193,45e3c49d-2d5e-4b59-8eac-be57189c8d86,5,4,174.23,35.12
US-532758cd,578f5a07-9944-415e-bb7c-6b6509216dd6,4,4,126.38,33.56
UK-e7bd09e5,eaeee4f0-8b1f-4180-8999-d18a8b51674d,4,4,44.98,10.76
UK-8a38dfee,54925a73-88cf-458f-8fe1-50f118bf643a,2,2,145.19,15.0
UK-8294cc82,392f14a2-b62b-47c0-9a6d-5ec03bd9b535,5,1,63.62,9.66
AU-08b6def4,45cd822e-0f60-413b-b854-8b76a762d4d2,4,3,172.76,28.86
AU-e7fa3a8b,44507055-68fe-46c3-8f3c-be6c054b5c72,5,1,137.85,7.31
AU-05ca5e7a,17e6808c-12e4-4dcf-96c0-6ea1eb16d00c,2,2,47.38,21.2
UK-b223b611,fedc5b23-4594-402f-8ff6-d954d9108638,1,4,97.8,44.76
IN-d1ff062f,aedb0049-c32b-40d5-bab5-a22495a2ddb5,1,2,54.62,16.46
IN-e4dc8521,d061c656-f79e-472e-a986-4ceb8829d5b4,5,1,181.92,2.37
IN-c486c727,3eb1682e-6812-43e9-8cf2-619b23c72159,4,1,160.85,11.86
AU-48a1ba6c,4f00457b-3659-49b5-88ea-ea788adf5415,2,2,142.55,20.38
AU-90a84a3d,68a6d72a-5e3b-4464-9094-31007349c13d,4,5,65.83,36.2
UK-12c41758,8062afe1-faef-4efd-9839-e5d19b1c096f,5,3,121.42,37.98
UK-cd196478,a9c601a5-48a0-4567-b705-9257100c3949,5,4,173.66,54.48
UK-b4e77143,72f9c0b0-4c05-406d-a13d-df2884afe66d,2,2,66.34,8.18
CA-61f9aebe,89cdf397-18fd-49eb-b09f-ff306fc0b908,2,5,18.5,67.7
US-72dabb57,d798acba-049f-4a18-b25d-6c8c76070194,4,4,39.58,9.4
US-c118450c,6fae06d2-cde1-436b-aa91-b1010280ad3e,2,5,66.5,58.65
AU-1de89745,1e20c893-a810-4778-b514-afe2a57ccaa5,4,2,189.17,8.86
CA-897f034e,72f9c0b0-4c05-406d-a13d-df2884afe66d,2,5,114.42,20.45
CA-9f90badb,f15f1c35-b7dd-40bc-8811-351efe776f21,5,3,121.38,34.26
CA-da02037a,6e17b31f-bd4d-45d1-8f92-65f653672f08,1,1,116.04,8.95
IN-fc687896,91e0a78f-8836-4aff-8e6d-a41da3385622,1,4,179.71,45.44
IN-fb2c0af6,b201260b-f4a3-4fdb-a87f-c71b7364cf86,4,1,104.6,4.15
IN-9a36c813,79c1170e-02b3-4e0a-834a-ba254ce8999e,5,1,158.61,11.11
CA-71f8c8ab,51f793a7-6da0-465f-8435-b8ceef266d52,2,5,78.88,56.95
CA-d17e3b0c,c0734344-0ebe-4470-a75c-7d26db45bd61,1,4,166.8,8.0
US-d860c4af,c6b7e664-e3a7-4889-8e43-e0d6ac7cc6ce,1,2,50.64,19.14
US-6ce3d702,85c977df-2b47-405e-a157-6f08747ca74e,3,4,26.41,22.68
US-9f6e2ba4,4f00457b-3659-49b5-88ea-ea788adf5415,2,1,109.55,10.19
AU-e9e4a05b,ec9a4cbc-bfae-449f-869e-930d29e1fed2,3,3,119.56,27.36
AU-421bf413,1aaa08b6-50e8-47f5-ac6b-5c83c9451608,1,5,38.77,21.25
AU-4ea63d27,13c1123d-b150-4fa5-a151-ef5e7e78ef2d,2,3,69.19,21.33
IN-51e38685,8062afe1-faef-4efd-9839-e5d19b1c096f,5,5,164.74,63.3
IN-f0e01331,734084b9-de48-4b2a-8a58-3a9acc306e2d,4,4,126.85,35.64
IN-3791aa89,79c1170e-02b3-4e0a-834a-ba254ce8999e,5,2,121.54,22.22
US-ac3d674f,5be51be6-e3bc-49cc-ad43-a1a940378bad,2,4,187.15,11.48
US-aa6e52d2,e78b1055-773f-4c14-8b27-23bc373f866d,5,1,12.7,8.14
UK-680946ed,48d6237c-39aa-449c-8e0f-4782d265f12b,3,4,138.15,26.4
UK-53deb9d0,295cecf2-bb5d-4740-8b1c-814fd379eca9,1,1,173.94,13.01
UK-6cc5a6e1,888d6b5a-687a-4110-bfae-d41e6ddffdae,5,1,51.39,9.09
AU-93e2dcc2,4a4343ae-65b9-4e6f-a36f-20c62f83714a,1,1,36.76,14.91
AU-72fbe945,295cecf2-bb5d-4740-8b1c-814fd379eca9,1,4,185.22,52.04
UK-fa4112fa,db3ceff9-6433-4769-b634-8069ddebcce9,2,2,126.83,29.08
UK-52ad8e8b,524f818f-ccf7-470e-b023-32bc9159fa1e,4,3,95.62,33.09
CA-60b2aece,f1ed1d82-fa77-49ed-b00e-e5876e5de475,3,1,19.86,8.66
CA-eb2b57ae,2a00382e-2e33-459d-b77a-c4a66565f2ed,2,4,153.19,35.28
CA-f533d5ce,44f3e317-91c6-4e91-8c51-2eb9d72892f6,3,4,130.17,9.64
US-5276d733,c193f7fc-3612-46dd-97fb-3575b3836e21,5,1,195.97,9.75
US-f8feb79c,be15bcd4-1c8f-43cc-9752-e1adb2bff8da,1,5,155.5,36.0
US-a7c3927a,efb69a58-1ff6-430b-bff4-5eb3527fcbf1,2,2,112.32,29.46
US-e9a5b286,de01203f-5172-4f78-90a5-deae33f2d2a3,5,5,191.34,25.2
US-b46fbfc3,7884a224-d633-4136-8629-97e735846270,5,2,60.38,12.2
US-d8e2d71a,003a6904-7baa-42f9-ac85-0660ab4e7f4f,2,4,74.49,55.4
IN-e14d580d,b58180ff-2758-4b67-814c-2855faf53f12,5,2,191.58,9.0
CA-9e98306b,a5729c80-4435-4d62-82ef-31ef8e9ba075,5,3,80.35,26.16
CA-a5145592,09458709-2543-428e-ba67-cab666c189c1,1,3,172.94,18.42
UK-fc7efef7,cc657f33-a9f5-4f53-8488-b3b757b7c69f,1,5,52.77,27.4
UK-d199e331,83f62e16-e4dc-41e1-9ae2-a053c4b61d5b,3,3,172.84,27.06
UK-b5a8b592,952883b6-d1b5-4eee-b0a9-c1446601c19a,1,1,170.42,9.87
CA-2be056bb,c9ff3898-e7f7-44f0-827f-e6d47c5a9b46,1,2,21.77,10.66
UK-d6f729e5,da7f707c-b52d-4502-a001-c108720985d3,1,4,186.75,45.6
UK-1b992a9f,c14707b0-07c8-46ea-a884-1c897b321971,1,3,148.76,10.41
AU-b59e86eb,e21609cd-da55-4794-8edc-ccce76596a42,5,4,87.77,31.16
AU-6e6a2267,629d10df-01b7-4407-9194-43a86dc8f034,4,2,81.59,8.64
AU-228f0d33,e0380ba5-ff34-4f2d-8b60-88cb90bdb79c,4,3,177.65,41.22
IN-f2e4843c,e0380ba5-ff34-4f2d-8b60-88cb90bdb79c,4,2,103.49,27.48
CA-d4f00cf1,093a929d-d93d-404d-860d-583d421fe401,2,3,49.62,32.16
UK-034d4ba5,1277ae54-dfa1-4fb1-91c4-918c1e31797d,3,5,23.03,21.55
CA-5fb90896,f992c375-cc77-457e-a474-5ff97bf8b317,1,4,173.16,56.76
CA-65a9c5ab,fa105d2d-29dc-4e5b-9fe7-a62f55667dc5,5,3,124.26,40.77
CA-4122bd21,ae5e5913-59cd-49e8-bd5d-a25b9c38665b,5,3,172.89,44.01
IN-f7d48b5f,397814b0-3a61-4526-9124-cb7ed67c7f51,4,3,78.27,23.61
IN-efd8f42e,e3d8df0e-2456-4c2d-8edd-0c735b8ae90c,2,5,47.79,73.15
IN-9593a637,fd56bd31-7995-464d-a50b-428dbabf42fe,3,4,189.4,59.44
IN-e1d52a43,fae988ad-7919-4caf-86c0-03c27fce0681,3,2,65.93,6.82
IN-c05556ef,263f7ff9-4cb1-4036-8ad7-979779be7a0e,3,5,108.65,56.0
CA-8080c90c,2a00382e-2e33-459d-b77a-c4a66565f2ed,2,3,33.04,26.46
CA-ce01831c,8eada589-34b5-454b-8221-0038ee1aa143,2,2,32.23,18.56
CA-17cece97,3c0c35d5-f253-4191-abb5-7608c8d5f090,1,2,36.53,26.56
UK-0c4cd09b,744449b1-3773-41d4-be75-f2c287e1ef34,5,5,25.93,40.8
UK-c380d26e,5d340a90-fce3-446f-8c80-d2264129303f,2,2,70.12,7.06
CA-4f60b92b,67678d72-e537-4f85-84fe-49d0667fd1be,5,1,186.36,13.92
IN-566e8b01,b74f8168-58dd-444e-996f-357f026388b5,1,3,136.93,13.89
IN-4f0177b8,dbd65b74-f832-4ef7-a4e8-88e2eeb040d6,3,5,120.05,64.8
CA-bf79c303,7a3bdc56-8526-4fdb-a9a9-5c3c13a1c61f,3,1,173.98,6.02
CA-22d39d97,97fe7c70-a41b-4adb-b603-e128123a3e8d,3,5,115.67,65.7
CA-19d588eb,dfea2b27-125a-4b8e-a48f-b64aa4510d18,5,5,114.81,31.15
CA-b8cc8877,0f717c10-832a-456c-bc35-74baa1dc2385,5,2,123.33,11.2
CA-c0e7b1e7,b60bfde9-dd6a-41fa-9b57-c206f68322eb,2,5,116.64,23.25
CA-76f33cb1,98b20b88-0a8e-4831-9ea0-c4a530d7e141,5,2,190.59,4.06
CA-7ee855fc,79f65a5d-7413-42cb-a282-df88483ee9ad,4,1,28.93,5.88
CA-e0560916,55e1ac08-e5b7-4507-a887-e9ea42763287,3,3,151.03,32.28
CA-5cbfdbd8,8b4fa919-9e1b-4b88-8de6-c3cdc31e9aa5,5,3,87.79,16.71
CA-c0e84c6a,4b180809-e2a0-4661-b2f9-866e62093c30,2,4,180.61,52.6
US-93199164,c96efc1b-06a4-4939-8894-6e5f78a62679,5,4,64.57,39.28
IN-e08032a2,003d3f11-b28d-42e6-8c2e-cb0e671c28d9,3,5,107.52,64.55
IN-1ea093d3,25bb2c07-b52e-4681-aa0a-37ef7a717791,5,1,48.8,13.75
AU-27407d89,ba7c809e-422c-465c-8a7b-260ceefcf372,5,3,60.05,11.61
UK-c4443b2d,3fb1dbb5-02dc-426f-828a-3e1bb20d586d,5,4,31.12,21.48
UK-94ffe290,3a38cdf6-f7ea-44f4-8f38-309cec4aba35,1,5,135.57,46.4
UK-6d3e17ec,6ac465f6-21ad-49d9-b717-5e6b473c7a0d,1,4,190.36,20.28
AU-34aa9366,96b9ce59-4438-407b-9b7d-f3ffa4908dea,3,5,195.02,34.1
AU-9671d279,f992c375-cc77-457e-a474-5ff97bf8b317,1,2,180.34,28.38
AU-13df61b3,726439bf-8c36-46a5-af8b-1ec6fe5edfc4,2,1,124.3,10.11
AU-afdaf36c,8de8f0b6-ed23-46df-8fdf-645f248663ef,4,2,152.11,24.94
IN-0b337678,bd12dc9b-9050-4baf-9fd6-a97e58750e36,4,4,75.75,34.16
AU-6c6a2f0b,34a50125-9f31-41f1-b03f-f48e873791c8,2,3,194.9,43.95
AU-0627f6d3,207eac18-8afe-4479-ab99-87c8113ac5cc,2,2,70.92,26.34
AU-f4d7591c,8e3af958-95ac-436e-932f-c72922ae11e1,3,5,193.86,61.0
AU-c1725184,7f8783b7-d17d-4516-9f9f-5296468e94a9,3,2,116.15,21.82
CA-3d889443,4c0f8f6b-684c-43ba-9bea-83c73613f011,1,4,181.09,17.88
CA-1607db0f,73849eb3-4419-4944-b1f2-3ce67f027fab,5,4,37.15,41.56
CA-115972f1,4cdcb10b-1648-4b74-b72b-0e221cd07c43,3,4,127.41,55.12
US-ff6b7b3f,b8714a65-a260-4d29-acd8-83d72c7c37ad,4,2,73.72,6.7
US-fe156155,cf095b84-0930-43df-a63a-0df11ff6324e,2,1,48.33,8.87
US-30b3bc37,609301c4-0d75-4e34-9c64-bdfe7e24f039,2,3,99.53,33.57
UK-55556ff0,a659a0f1-ec06-4c45-9a25-3a2890ac65c8,4,3,21.46,39.06
UK-9ead3632,3c0c35d5-f253-4191-abb5-7608c8d5f090,1,2,150.35,26.56
UK-11034333,3dec07ec-800c-475e-9de1-6735f1cf62f5,4,5,10.41,74.45
CA-ff183b68,c14707b0-07c8-46ea-a884-1c897b321971,1,2,72.45,6.94
CA-f259628a,d43ee10b-f97c-4ab5-8302-30798e1782b0,4,2,130.06,9.66
CA-39ff0fb2,eb389eaa-d0bd-4c77-a304-9d23bb09685e,3,4,32.52,46.44
IN-409c63cc,bdca4f88-5be1-44e0-868a-3529f92f7cbf,3,4,101.77,11.52
IN-be1b2738,6ac465f6-21ad-49d9-b717-5e6b473c7a0d,1,2,154.73,10.14
AU-09b04036,ec9e16f3-8462-4056-b8ed-7b2cfa2efb7b,1,1,127.98,8.04
AU-d4c26ccb,f988d314-c068-475f-98eb-3a6e2d05f58e,4,3,99.51,33.03
UK-aab78b70,31f7530b-36b5-4dc3-8417-68a422867726,5,5,60.72,67.5
UK-552a3d3b,34c5fa52-d1fb-43da-baef-f63e3cab3436,5,2,79.15,29.44
UK-94a8aa0b,1ddf86aa-16c3-4529-92d8-f8fc567032c9,2,5,117.59,39.5
IN-ce5a4f69,bc0586be-fc3c-4bd4-af9f-aacebf5cbdca,4,5,128.55,63.4
IN-c8608237,2ae088d6-6093-46cc-b3fe-645bb5930e4b,5,4,135.11,53.08
IN-ed22e7ad,790bad6d-95de-4c9f-bcc5-db02d368ba99,1,2,121.91,21.86
AU-7bae51f9,2cb9cb45-65cd-4c18-9ea6-ad868b908fbb,3,3,185.49,23.88
AU-f9f2d018,dc0398fb-6b7e-4e9b-9a32-5ef94a557cfc,3,3,97.92,20.79
AU-783f34d4,2337ae4f-742a-4276-9432-0b2af1dd1c9b,4,4,76.64,53.84
US-1165f0b1,63201044-b47d-4c56-8d8b-af52fc40f055,4,5,35.56,14.3
US-4c59b51c,6cba9d95-f408-417f-803b-bbe0ad2f916f,2,1,172.72,13.95
IN-da0e5d77,c0867f72-6c22-4314-a8bf-5ae5153df1a2,2,3,147.03,44.28
IN-bc17fba0,4b180809-e2a0-4661-b2f9-866e62093c30,2,4,171.67,52.6
IN-91b6f4dd,2ea0f674-7f9d-4bff-8a62-335d659dd9b1,3,4,45.66,33.96
CA-c540a670,621fe8e1-fd50-4fdb-9086-906228218bbe,5,5,115.86,15.8
CA-ff624a9e,fe99be0b-59c8-492e-9f34-3db0c585b6a6,2,1,172.04,11.18
CA-83a69725,67678d72-e537-4f85-84fe-49d0667fd1be,5,4,18.0,55.68
IN-90c27012,06f04ae9-35da-43cf-9e86-e569ec5ce722,2,1,53.69,3.36
IN-6a84e8d3,e3e27f5c-7c5b-406d-bef3-066d331d9a4d,3,3,77.96,17.73
IN-9162c4e9,c421bf86-bbab-4011-88bb-a0ecc4bd3a00,5,1,154.71,14.21
CA-58078fe7,985fad9b-6209-4253-9845-127b3062aea9,4,1,32.12,11.31
CA-18b7854e,5b9fb736-3927-4af6-982b-54689912efbd,2,1,114.84,11.67
CA-59c4355a,be341df8-6f45-4747-939c-81ecf392b66c,3,3,77.13,13.5
US-9ac60bd2,4b8c1701-51bc-4767-93c4-962182c26d9f,3,2,181.25,11.98
US-2a281d41,7b98d0a6-3121-43ff-8df8-808a360de3a3,1,3,12.78,44.34
IN-9bf30b88,744449b1-3773-41d4-be75-f2c287e1ef34,5,1,197.06,8.16
IN-1baab80f,d195a363-1f9d-48dc-9378-2aceb1d9e5df,1,3,98.98,25.47
IN-5926e043,394602ac-a158-4a42-82b8-b3ce136dbda0,2,4,101.03,12.08
AU-89f43463,53e6bb76-c12a-40aa-96a8-c250e7bffd45,3,1,33.9,13.66
CA-9490147b,7f32b6c4-55d0-4ef3-b5a8-e29df5e6b614,3,1,55.36,3.83
CA-e1e2fecf,46476b5a-012c-421b-be76-258c03638b63,1,4,89.63,40.16
CA-17ef737c,419e7725-3c0f-4099-8340-2b512eb4f44d,5,2,15.26,25.68
CA-61c96a3b,5903c1f1-cc71-4385-a24c-4bc0f26ed74b,4,4,70.48,14.12
